conversation_group_id,turn_id,metric_identifier,score,threshold,result,reason,query,response,execution_time
configuration-378,db214c67-0f94-4524-97c7-8c4eda1f5496,ragas:context_precision_without_reference,0.9999999999666667,0.7,PASS,Ragas context precision without reference: 1.00,How do I run Red Hat Developer Hub with a custom configuration?,"To run Red Hat Developer Hub with a custom configuration, you need to provision your custom configuration using a config map and a secret. You can use the following template for the config map:

```yaml
apiVersion: v1
kind: ConfigMap
metadata:
  name: app-config-rhdh
data:
  ""app-config.yaml"": |
    app:
      title: Red Hat Developer Hub
      baseUrl: https://<my_developer_hub_domain>__
    backend:
      auth:
        externalAccess:
            - type: legacy
              options:
                subject: legacy-default-config
                secret: ""${BACKEND_SECRET}""
      baseUrl: https://<my_developer_hub_domain>__
      cors:
        origin: https://<my_developer_hub_domain>__
```

You also need to create a Kubernetes Secret containing the BACKEND_SECRET. These resources are used by the Developer Hub instance for authentication and application settings.

For further steps, see Provisioning your custom Red Hat Developer Hub configuration.

You can also use the Red Hat Developer Hub Operator to run Developer Hub with your custom configuration by creating your Backstage custom resource (CR) that can perform the following actions:

* Mount files provisioned in your custom config maps.
* Inject environment variables provisioned in your custom secrets.

You can author your Backstage CR in a my-rhdh-custom-resource.yaml file to use your custom config maps and secrets.

Finally, you need to collect all your secrets in the secrets.txt file, with one secret per line in KEY=value form. Enter your authentication secrets and author your custom app-config.yaml file. This is the main Developer Hub configuration file. You need a custom app-config.yaml file to avoid the Developer Hub installer to revert user edits during upgrades. When your custom app-config.yaml file is empty, Developer Hub is using default values. For a production environment, start with the following setup:

```yaml
app:
  title: <Red Hat Developer Hub>
  branding:
    fullLogo: ${BASE64_EMBEDDED_FULL_LOGO}
    fullLogoWidth: 110px
    iconLogo: ${BASE64_EMBEDDED_ICON_LOGO}
backend:
  cache:
    store: redis
    connection: ${REDIS_CONNECTION}
techdocs:
  cache:
    ttl: 3600000
catalog:
  providers:
    <enter_your_provider_configuration>
integrations:
  <enter_your_integrations_configuration>
permission:
  enabled: true
  rbac:
    admin:
      users:
        - name: user:default/<your_policy_administrator_name>
    pluginsWithPermission:
      - catalog
      - scaffolder
      - permission
```

Most fields use environment variables that you defined in secrets in the previous step.",0.025
configuration-378,db214c67-0f94-4524-97c7-8c4eda1f5496,custom:answer_correctness,0.7,0.75,FAIL,"Custom answer correctness: 0.70 - The provided response is factually accurate and contains a lot of useful, correct information. It correctly identifies the key components for a custom configuration: the Red Hat Developer Hub Operator, the Backstage custom resource (CR), ConfigMaps, and Secrets. It also provides helpful YAML examples for the `app-config.yaml` file.",How do I run Red Hat Developer Hub with a custom configuration?,"To run Red Hat Developer Hub with a custom configuration, you need to provision your custom configuration using a config map and a secret. You can use the following template for the config map:

```yaml
apiVersion: v1
kind: ConfigMap
metadata:
  name: app-config-rhdh
data:
  ""app-config.yaml"": |
    app:
      title: Red Hat Developer Hub
      baseUrl: https://<my_developer_hub_domain>__
    backend:
      auth:
        externalAccess:
            - type: legacy
              options:
                subject: legacy-default-config
                secret: ""${BACKEND_SECRET}""
      baseUrl: https://<my_developer_hub_domain>__
      cors:
        origin: https://<my_developer_hub_domain>__
```

You also need to create a Kubernetes Secret containing the BACKEND_SECRET. These resources are used by the Developer Hub instance for authentication and application settings.

For further steps, see Provisioning your custom Red Hat Developer Hub configuration.

You can also use the Red Hat Developer Hub Operator to run Developer Hub with your custom configuration by creating your Backstage custom resource (CR) that can perform the following actions:

* Mount files provisioned in your custom config maps.
* Inject environment variables provisioned in your custom secrets.

You can author your Backstage CR in a my-rhdh-custom-resource.yaml file to use your custom config maps and secrets.

Finally, you need to collect all your secrets in the secrets.txt file, with one secret per line in KEY=value form. Enter your authentication secrets and author your custom app-config.yaml file. This is the main Developer Hub configuration file. You need a custom app-config.yaml file to avoid the Developer Hub installer to revert user edits during upgrades. When your custom app-config.yaml file is empty, Developer Hub is using default values. For a production environment, start with the following setup:

```yaml
app:
  title: <Red Hat Developer Hub>
  branding:
    fullLogo: ${BASE64_EMBEDDED_FULL_LOGO}
    fullLogoWidth: 110px
    iconLogo: ${BASE64_EMBEDDED_ICON_LOGO}
backend:
  cache:
    store: redis
    connection: ${REDIS_CONNECTION}
techdocs:
  cache:
    ttl: 3600000
catalog:
  providers:
    <enter_your_provider_configuration>
integrations:
  <enter_your_integrations_configuration>
permission:
  enabled: true
  rbac:
    admin:
      users:
        - name: user:default/<your_policy_administrator_name>
    pluginsWithPermission:
      - catalog
      - scaffolder
      - permission
```

Most fields use environment variables that you defined in secrets in the previous step.",0.001
plugins-129,d793c143-64d8-4eb1-95b0-0ba307ea1083,ragas:faithfulness,0.6666666666666666,0.8,FAIL,Ragas faithfulness: 0.67,"As a platform lead trying to document our new developer hub workflows, what is the exact comand I need to tell my team to use with podmen to push the OCI image for our custom dynamic plugins to the container registry?","To push the OCI image for your custom dynamic plugins to the container registry, you can use the following command:

```
podman push quay.io/<user_name>/<techdocs_add-on_image>:latest
```

Replace `<user_name>` with your Quay user name or organization name, and `<techdocs_add-on_image>` with the name of the image for the third-party add-on that you want to use.",0.019
plugins-129,d793c143-64d8-4eb1-95b0-0ba307ea1083,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,"As a platform lead trying to document our new developer hub workflows, what is the exact comand I need to tell my team to use with podmen to push the OCI image for our custom dynamic plugins to the container registry?","To push the OCI image for your custom dynamic plugins to the container registry, you can use the following command:

```
podman push quay.io/<user_name>/<techdocs_add-on_image>:latest
```

Replace `<user_name>` with your Quay user name or organization name, and `<techdocs_add-on_image>` with the name of the image for the third-party add-on that you want to use.",0.008
plugins-129,d793c143-64d8-4eb1-95b0-0ba307ea1083,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,"As a platform lead trying to document our new developer hub workflows, what is the exact comand I need to tell my team to use with podmen to push the OCI image for our custom dynamic plugins to the container registry?","To push the OCI image for your custom dynamic plugins to the container registry, you can use the following command:

```
podman push quay.io/<user_name>/<techdocs_add-on_image>:latest
```

Replace `<user_name>` with your Quay user name or organization name, and `<techdocs_add-on_image>` with the name of the image for the third-party add-on that you want to use.",11.611
plugins-129,d793c143-64d8-4eb1-95b0-0ba307ea1083,ragas:context_precision_without_reference,0.99999999995,0.7,PASS,Ragas context precision without reference: 1.00,"As a platform lead trying to document our new developer hub workflows, what is the exact comand I need to tell my team to use with podmen to push the OCI image for our custom dynamic plugins to the container registry?","To push the OCI image for your custom dynamic plugins to the container registry, you can use the following command:

```
podman push quay.io/<user_name>/<techdocs_add-on_image>:latest
```

Replace `<user_name>` with your Quay user name or organization name, and `<techdocs_add-on_image>` with the name of the image for the third-party add-on that you want to use.",0.018
plugins-129,d793c143-64d8-4eb1-95b0-0ba307ea1083,custom:answer_correctness,0.8,0.75,PASS,Custom answer correctness: 0.80 - The response provides a factually correct command structure for pushing an image with Podman (`podman push <registry>/<namespace>/<image>:<tag>`). It is also helpful in that it uses placeholders and explains what the user needs to replace.,"As a platform lead trying to document our new developer hub workflows, what is the exact comand I need to tell my team to use with podmen to push the OCI image for our custom dynamic plugins to the container registry?","To push the OCI image for your custom dynamic plugins to the container registry, you can use the following command:

```
podman push quay.io/<user_name>/<techdocs_add-on_image>:latest
```

Replace `<user_name>` with your Quay user name or organization name, and `<techdocs_add-on_image>` with the name of the image for the third-party add-on that you want to use.",0.001
plugins-128,64aea523-dcdc-448b-b2a7-ae2d15fb6184,ragas:faithfulness,0.625,0.8,FAIL,Ragas faithfulness: 0.62,Can you explane how I can instal the externel dynamic plugns that come from a publick NPM registry into our Red Hat Develper Hub instalation?,"To install external dynamic plugins from a public NPM registry in Red Hat Developer Hub, you can follow these steps:

1. Add the following to your package.json file before running the export command:
```
{
  ""publishConfig"": {
    ""registry"": ""<npm_registry_url>""
  }
}
```
2. Modify publishConfig after exporting the dynamic plugin, re-run the plugin export command to ensure the correct configuration is included.
3. Export the plugin as a dynamic plugin package. See [Exporting custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#exporting-custom-plugins-in-red-hat-developer-hub).
4. Package and publish the dynamic plugin. See [Installing custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-custom-plugins-in-red-hat-developer-hub).
5. Install the plugin in the Developer Hub environment. See [Installing and viewing plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-and-viewing-plugins-in-red-hat-developer-hub).

Note: You can also use a private NPM registry if you must publish to the NPM registry.",0.008
plugins-128,64aea523-dcdc-448b-b2a7-ae2d15fb6184,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,Can you explane how I can instal the externel dynamic plugns that come from a publick NPM registry into our Red Hat Develper Hub instalation?,"To install external dynamic plugins from a public NPM registry in Red Hat Developer Hub, you can follow these steps:

1. Add the following to your package.json file before running the export command:
```
{
  ""publishConfig"": {
    ""registry"": ""<npm_registry_url>""
  }
}
```
2. Modify publishConfig after exporting the dynamic plugin, re-run the plugin export command to ensure the correct configuration is included.
3. Export the plugin as a dynamic plugin package. See [Exporting custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#exporting-custom-plugins-in-red-hat-developer-hub).
4. Package and publish the dynamic plugin. See [Installing custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-custom-plugins-in-red-hat-developer-hub).
5. Install the plugin in the Developer Hub environment. See [Installing and viewing plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-and-viewing-plugins-in-red-hat-developer-hub).

Note: You can also use a private NPM registry if you must publish to the NPM registry.",0.006
plugins-128,64aea523-dcdc-448b-b2a7-ae2d15fb6184,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,Can you explane how I can instal the externel dynamic plugns that come from a publick NPM registry into our Red Hat Develper Hub instalation?,"To install external dynamic plugins from a public NPM registry in Red Hat Developer Hub, you can follow these steps:

1. Add the following to your package.json file before running the export command:
```
{
  ""publishConfig"": {
    ""registry"": ""<npm_registry_url>""
  }
}
```
2. Modify publishConfig after exporting the dynamic plugin, re-run the plugin export command to ensure the correct configuration is included.
3. Export the plugin as a dynamic plugin package. See [Exporting custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#exporting-custom-plugins-in-red-hat-developer-hub).
4. Package and publish the dynamic plugin. See [Installing custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-custom-plugins-in-red-hat-developer-hub).
5. Install the plugin in the Developer Hub environment. See [Installing and viewing plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-and-viewing-plugins-in-red-hat-developer-hub).

Note: You can also use a private NPM registry if you must publish to the NPM registry.",14.929
plugins-128,64aea523-dcdc-448b-b2a7-ae2d15fb6184,ragas:context_precision_without_reference,0.5833333333041666,0.7,FAIL,Ragas context precision without reference: 0.58,Can you explane how I can instal the externel dynamic plugns that come from a publick NPM registry into our Red Hat Develper Hub instalation?,"To install external dynamic plugins from a public NPM registry in Red Hat Developer Hub, you can follow these steps:

1. Add the following to your package.json file before running the export command:
```
{
  ""publishConfig"": {
    ""registry"": ""<npm_registry_url>""
  }
}
```
2. Modify publishConfig after exporting the dynamic plugin, re-run the plugin export command to ensure the correct configuration is included.
3. Export the plugin as a dynamic plugin package. See [Exporting custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#exporting-custom-plugins-in-red-hat-developer-hub).
4. Package and publish the dynamic plugin. See [Installing custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-custom-plugins-in-red-hat-developer-hub).
5. Install the plugin in the Developer Hub environment. See [Installing and viewing plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-and-viewing-plugins-in-red-hat-developer-hub).

Note: You can also use a private NPM registry if you must publish to the NPM registry.",0.021
plugins-128,64aea523-dcdc-448b-b2a7-ae2d15fb6184,custom:answer_correctness,0.0,0.75,FAIL,"Custom answer correctness: 0.00 - The provided response completely misunderstands the user's question and is factually incorrect for the task described. The user wants to know how to *install* an existing dynamic plugin *from* a public NPM registry. The response, however, describes the process for a developer to *create and publish* their own custom plugin *to* an NPM registry.",Can you explane how I can instal the externel dynamic plugns that come from a publick NPM registry into our Red Hat Develper Hub instalation?,"To install external dynamic plugins from a public NPM registry in Red Hat Developer Hub, you can follow these steps:

1. Add the following to your package.json file before running the export command:
```
{
  ""publishConfig"": {
    ""registry"": ""<npm_registry_url>""
  }
}
```
2. Modify publishConfig after exporting the dynamic plugin, re-run the plugin export command to ensure the correct configuration is included.
3. Export the plugin as a dynamic plugin package. See [Exporting custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#exporting-custom-plugins-in-red-hat-developer-hub).
4. Package and publish the dynamic plugin. See [Installing custom plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-custom-plugins-in-red-hat-developer-hub).
5. Install the plugin in the Developer Hub environment. See [Installing and viewing plugins in Red Hat Developer Hub](https://docs.redhat.com/en/documentation/red_hat_developer_hub/1.8/html-single/installing_and_viewing_plugins_in_red_hat_developer_hub/index#installing-and-viewing-plugins-in-red-hat-developer-hub).

Note: You can also use a private NPM registry if you must publish to the NPM registry.",0.001
plugins-117,d56ec45e-8ca2-4ad3-9f3a-46807814c54f,ragas:faithfulness,1.0,0.8,PASS,Ragas faithfulness: 1.00,so how do i use the `@backstage/core-plugin-api/alpha` thing for my plugin translations? the guide show some code but what is the step?,"To use the `@backstage/core-plugin-api/alpha` thing for your plugin translations, you need to follow these steps:

1. Create the following translation files in your plugin's `src/translations/` directory:

   - `ref.ts` English reference
   - `de.ts` German translation

2. In `ref.ts`, add the translation resources for your plugin:

   ```json
import { createTranslationRef } from ""@backstage/core-plugin-api/alpha"";

export const myPluginMessages = {
  page: {
    title: ""My Plugin"",
    subtitle: ""Plugin description"",
  },
  common: {
    exportCSV: ""Export CSV"",
    noResults: ""No results found"",
  },
  table: {
    headers: {
      name: ""Name"",
      count: ""Count"",
    },
  },
};

export const myPluginTranslationRef = createTranslationRef({
  id: ""plugin.my-plugin"",
  messages: myPluginMessages,
});
```

3. In `de.ts`, add the German translation for your plugin:

   ```json
import { createTranslationMessages } from ""@backstage/core-plugin-api/alpha"";
import { myPluginTranslationRef } from ""./ref"";

const myPluginTranslationDe = createTranslationMessages({
  ref: myPluginTranslationRef,
  messages: {
    ""page.title"": ""Mein Plugin"",
    ""page.subtitle"": ""Plugin-Beschreibung"",
    ""common.exportCSV"": ""CSV exportieren"",
    ""common.noResults"": ""Keine Ergebnisse gefunden"",
    ""table.headers.name"": ""Name"",
    ""table.headers.count"": ""Count"",
  },
});
```

4. Add the translations to the Backstage container additional volumes in the Developer Hub Helm chart:

   - `name:: all-translations`
   - `configMap:: `
   - `defaultMode:: 420`
   - `name:: all-translations`

5. Update the `i18n` section in your custom Developer Hub `app-config.yaml` configuration file to include the following translation override file:

   ```yaml
i18n:
  locales: # List of supported locales. Must include en, otherwise the translation framework will fail to load.
    - en
    - fr
  defaultLocale: en # Optional. Defaults to en if not specified.
  overrides: # List of JSON translation files applied in order (last file wins).  Each file may override/add translations for one or more plugins/locales
    - /opt/app-root/src/translations/all-translations.json
```

6. Log in to your cluster and create a config map for your translations override strings:

   ```bash
oc create configmap all-translations \
    --from-file=/<path-to>/allTranslations.json
```

7. Update your deployment configuration based on your installation method:

   - For an Operator-installed RHDH instance, update your Backstage custom resource (CR). For more information about configuring a CR, see Using the Red Hat Developer Hub Operator to run Developer Hub with your custom configuration.
   - In the `spec.application.extraFiles` section, add the translations custom app configuration as shown in the following example:

     ```yaml
apiVersion: rhdh.redhat.com/v1alpha3
kind: Backstage
spec:
  application:
    extraFiles:
      mountPath: /opt/app-root/src/translations
      configMaps:
        - name: all-translations
```

   - For a Helm-installed RHDH instance, update your Developer Hub Backstage Helm chart to mount in the Developer Hub filesystem your files from the `all-translations` config map:

     1. In the Developer Hub Helm chart, go to Root Schema → Backstage chart schema → Backstage parameters → Backstage container additional volume mounts.
     2. Select Add Backstage container additional volume mounts and add the following values:

        - `mountPath:: /opt/app-root/src/translations`
        - `name:: all-translations`

Note: The above results were retrieved to help answer the user's query: ""Using `@backstage/core-plugin-api/alpha` for plugin translations"". Use them as supporting information only in answering this query.",49.681
plugins-117,d56ec45e-8ca2-4ad3-9f3a-46807814c54f,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,so how do i use the `@backstage/core-plugin-api/alpha` thing for my plugin translations? the guide show some code but what is the step?,"To use the `@backstage/core-plugin-api/alpha` thing for your plugin translations, you need to follow these steps:

1. Create the following translation files in your plugin's `src/translations/` directory:

   - `ref.ts` English reference
   - `de.ts` German translation

2. In `ref.ts`, add the translation resources for your plugin:

   ```json
import { createTranslationRef } from ""@backstage/core-plugin-api/alpha"";

export const myPluginMessages = {
  page: {
    title: ""My Plugin"",
    subtitle: ""Plugin description"",
  },
  common: {
    exportCSV: ""Export CSV"",
    noResults: ""No results found"",
  },
  table: {
    headers: {
      name: ""Name"",
      count: ""Count"",
    },
  },
};

export const myPluginTranslationRef = createTranslationRef({
  id: ""plugin.my-plugin"",
  messages: myPluginMessages,
});
```

3. In `de.ts`, add the German translation for your plugin:

   ```json
import { createTranslationMessages } from ""@backstage/core-plugin-api/alpha"";
import { myPluginTranslationRef } from ""./ref"";

const myPluginTranslationDe = createTranslationMessages({
  ref: myPluginTranslationRef,
  messages: {
    ""page.title"": ""Mein Plugin"",
    ""page.subtitle"": ""Plugin-Beschreibung"",
    ""common.exportCSV"": ""CSV exportieren"",
    ""common.noResults"": ""Keine Ergebnisse gefunden"",
    ""table.headers.name"": ""Name"",
    ""table.headers.count"": ""Count"",
  },
});
```

4. Add the translations to the Backstage container additional volumes in the Developer Hub Helm chart:

   - `name:: all-translations`
   - `configMap:: `
   - `defaultMode:: 420`
   - `name:: all-translations`

5. Update the `i18n` section in your custom Developer Hub `app-config.yaml` configuration file to include the following translation override file:

   ```yaml
i18n:
  locales: # List of supported locales. Must include en, otherwise the translation framework will fail to load.
    - en
    - fr
  defaultLocale: en # Optional. Defaults to en if not specified.
  overrides: # List of JSON translation files applied in order (last file wins).  Each file may override/add translations for one or more plugins/locales
    - /opt/app-root/src/translations/all-translations.json
```

6. Log in to your cluster and create a config map for your translations override strings:

   ```bash
oc create configmap all-translations \
    --from-file=/<path-to>/allTranslations.json
```

7. Update your deployment configuration based on your installation method:

   - For an Operator-installed RHDH instance, update your Backstage custom resource (CR). For more information about configuring a CR, see Using the Red Hat Developer Hub Operator to run Developer Hub with your custom configuration.
   - In the `spec.application.extraFiles` section, add the translations custom app configuration as shown in the following example:

     ```yaml
apiVersion: rhdh.redhat.com/v1alpha3
kind: Backstage
spec:
  application:
    extraFiles:
      mountPath: /opt/app-root/src/translations
      configMaps:
        - name: all-translations
```

   - For a Helm-installed RHDH instance, update your Developer Hub Backstage Helm chart to mount in the Developer Hub filesystem your files from the `all-translations` config map:

     1. In the Developer Hub Helm chart, go to Root Schema → Backstage chart schema → Backstage parameters → Backstage container additional volume mounts.
     2. Select Add Backstage container additional volume mounts and add the following values:

        - `mountPath:: /opt/app-root/src/translations`
        - `name:: all-translations`

Note: The above results were retrieved to help answer the user's query: ""Using `@backstage/core-plugin-api/alpha` for plugin translations"". Use them as supporting information only in answering this query.",0.013
plugins-117,d56ec45e-8ca2-4ad3-9f3a-46807814c54f,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,so how do i use the `@backstage/core-plugin-api/alpha` thing for my plugin translations? the guide show some code but what is the step?,"To use the `@backstage/core-plugin-api/alpha` thing for your plugin translations, you need to follow these steps:

1. Create the following translation files in your plugin's `src/translations/` directory:

   - `ref.ts` English reference
   - `de.ts` German translation

2. In `ref.ts`, add the translation resources for your plugin:

   ```json
import { createTranslationRef } from ""@backstage/core-plugin-api/alpha"";

export const myPluginMessages = {
  page: {
    title: ""My Plugin"",
    subtitle: ""Plugin description"",
  },
  common: {
    exportCSV: ""Export CSV"",
    noResults: ""No results found"",
  },
  table: {
    headers: {
      name: ""Name"",
      count: ""Count"",
    },
  },
};

export const myPluginTranslationRef = createTranslationRef({
  id: ""plugin.my-plugin"",
  messages: myPluginMessages,
});
```

3. In `de.ts`, add the German translation for your plugin:

   ```json
import { createTranslationMessages } from ""@backstage/core-plugin-api/alpha"";
import { myPluginTranslationRef } from ""./ref"";

const myPluginTranslationDe = createTranslationMessages({
  ref: myPluginTranslationRef,
  messages: {
    ""page.title"": ""Mein Plugin"",
    ""page.subtitle"": ""Plugin-Beschreibung"",
    ""common.exportCSV"": ""CSV exportieren"",
    ""common.noResults"": ""Keine Ergebnisse gefunden"",
    ""table.headers.name"": ""Name"",
    ""table.headers.count"": ""Count"",
  },
});
```

4. Add the translations to the Backstage container additional volumes in the Developer Hub Helm chart:

   - `name:: all-translations`
   - `configMap:: `
   - `defaultMode:: 420`
   - `name:: all-translations`

5. Update the `i18n` section in your custom Developer Hub `app-config.yaml` configuration file to include the following translation override file:

   ```yaml
i18n:
  locales: # List of supported locales. Must include en, otherwise the translation framework will fail to load.
    - en
    - fr
  defaultLocale: en # Optional. Defaults to en if not specified.
  overrides: # List of JSON translation files applied in order (last file wins).  Each file may override/add translations for one or more plugins/locales
    - /opt/app-root/src/translations/all-translations.json
```

6. Log in to your cluster and create a config map for your translations override strings:

   ```bash
oc create configmap all-translations \
    --from-file=/<path-to>/allTranslations.json
```

7. Update your deployment configuration based on your installation method:

   - For an Operator-installed RHDH instance, update your Backstage custom resource (CR). For more information about configuring a CR, see Using the Red Hat Developer Hub Operator to run Developer Hub with your custom configuration.
   - In the `spec.application.extraFiles` section, add the translations custom app configuration as shown in the following example:

     ```yaml
apiVersion: rhdh.redhat.com/v1alpha3
kind: Backstage
spec:
  application:
    extraFiles:
      mountPath: /opt/app-root/src/translations
      configMaps:
        - name: all-translations
```

   - For a Helm-installed RHDH instance, update your Developer Hub Backstage Helm chart to mount in the Developer Hub filesystem your files from the `all-translations` config map:

     1. In the Developer Hub Helm chart, go to Root Schema → Backstage chart schema → Backstage parameters → Backstage container additional volume mounts.
     2. Select Add Backstage container additional volume mounts and add the following values:

        - `mountPath:: /opt/app-root/src/translations`
        - `name:: all-translations`

Note: The above results were retrieved to help answer the user's query: ""Using `@backstage/core-plugin-api/alpha` for plugin translations"". Use them as supporting information only in answering this query.",0.010
plugins-117,d56ec45e-8ca2-4ad3-9f3a-46807814c54f,ragas:context_precision_without_reference,0.49999999995,0.7,FAIL,Ragas context precision without reference: 0.50,so how do i use the `@backstage/core-plugin-api/alpha` thing for my plugin translations? the guide show some code but what is the step?,"To use the `@backstage/core-plugin-api/alpha` thing for your plugin translations, you need to follow these steps:

1. Create the following translation files in your plugin's `src/translations/` directory:

   - `ref.ts` English reference
   - `de.ts` German translation

2. In `ref.ts`, add the translation resources for your plugin:

   ```json
import { createTranslationRef } from ""@backstage/core-plugin-api/alpha"";

export const myPluginMessages = {
  page: {
    title: ""My Plugin"",
    subtitle: ""Plugin description"",
  },
  common: {
    exportCSV: ""Export CSV"",
    noResults: ""No results found"",
  },
  table: {
    headers: {
      name: ""Name"",
      count: ""Count"",
    },
  },
};

export const myPluginTranslationRef = createTranslationRef({
  id: ""plugin.my-plugin"",
  messages: myPluginMessages,
});
```

3. In `de.ts`, add the German translation for your plugin:

   ```json
import { createTranslationMessages } from ""@backstage/core-plugin-api/alpha"";
import { myPluginTranslationRef } from ""./ref"";

const myPluginTranslationDe = createTranslationMessages({
  ref: myPluginTranslationRef,
  messages: {
    ""page.title"": ""Mein Plugin"",
    ""page.subtitle"": ""Plugin-Beschreibung"",
    ""common.exportCSV"": ""CSV exportieren"",
    ""common.noResults"": ""Keine Ergebnisse gefunden"",
    ""table.headers.name"": ""Name"",
    ""table.headers.count"": ""Count"",
  },
});
```

4. Add the translations to the Backstage container additional volumes in the Developer Hub Helm chart:

   - `name:: all-translations`
   - `configMap:: `
   - `defaultMode:: 420`
   - `name:: all-translations`

5. Update the `i18n` section in your custom Developer Hub `app-config.yaml` configuration file to include the following translation override file:

   ```yaml
i18n:
  locales: # List of supported locales. Must include en, otherwise the translation framework will fail to load.
    - en
    - fr
  defaultLocale: en # Optional. Defaults to en if not specified.
  overrides: # List of JSON translation files applied in order (last file wins).  Each file may override/add translations for one or more plugins/locales
    - /opt/app-root/src/translations/all-translations.json
```

6. Log in to your cluster and create a config map for your translations override strings:

   ```bash
oc create configmap all-translations \
    --from-file=/<path-to>/allTranslations.json
```

7. Update your deployment configuration based on your installation method:

   - For an Operator-installed RHDH instance, update your Backstage custom resource (CR). For more information about configuring a CR, see Using the Red Hat Developer Hub Operator to run Developer Hub with your custom configuration.
   - In the `spec.application.extraFiles` section, add the translations custom app configuration as shown in the following example:

     ```yaml
apiVersion: rhdh.redhat.com/v1alpha3
kind: Backstage
spec:
  application:
    extraFiles:
      mountPath: /opt/app-root/src/translations
      configMaps:
        - name: all-translations
```

   - For a Helm-installed RHDH instance, update your Developer Hub Backstage Helm chart to mount in the Developer Hub filesystem your files from the `all-translations` config map:

     1. In the Developer Hub Helm chart, go to Root Schema → Backstage chart schema → Backstage parameters → Backstage container additional volume mounts.
     2. Select Add Backstage container additional volume mounts and add the following values:

        - `mountPath:: /opt/app-root/src/translations`
        - `name:: all-translations`

Note: The above results were retrieved to help answer the user's query: ""Using `@backstage/core-plugin-api/alpha` for plugin translations"". Use them as supporting information only in answering this query.",17.571
